23284;24904;24313.9;23836.0
21814;23497;22978.5;23254.0
21814;22805;22397.9;22455.0
21814;22346;22092.1;22079.0
21541;22065;21870.2;21872.0
21541;21856;21771.5;21801.0
21541;21816;21728.2;21759.0
21380;21785;21671.9;21739.5
21380;21742;21622.1;21634.0
21380;21635;21561.9;21578.5
20979;21550;21340.9;21384.0
20847;21331;21114.7;21136.5
20802;21183;21022.2;21037.5
20802;21070;20976.1;20992.0
20699;21049;20932.4;20973.0
20523;21003;20869.6;20939.5
20523;20967;20804.2;20824.5
20523;20920;20731.6;20702.5
20523;20846;20700.0;20699.5
20523;20802;20675.2;20680.0
20523;20728;20652.4;20649.5
20406;20700;20611.4;20632.5
20406;20699;20606.1;20632.5
20406;20647;20577.3;20611.0
20406;20638;20565.8;20588.0
20406;20605;20528.9;20527.5
20345;20571;20476.1;20483.5
